lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-112,72,0.03609548611111111,11761156.5941,0.0,0.0,R184,R185,R183,R200,R168,69.00530460362802,69.00530460362802,223.1948679987519,223.14862712587222,R184,50
-112,74,0.03363778181818182,3827378.9974,0.0,0.0,R185,R186,R184,R201,R169,61.55542041326323,61.55542041326323,223.23657025855397,223.1948679987519,R185,50
-112,76,0.029895205263157896,7523250.1749,0.0,0.0,R186,R187,R185,R202,R170,54.02920089858536,54.02920089858536,223.27352640192612,223.23657025855397,R186,50
-112,78,0.028135768421052632,7848371.632,0.0,0.0,R187,R-999,R186,R203,R171,46.43594864692515,46.43594864692515,,223.27352640192612,R187,50
-110,48,0.0320373,2184013.3224,0.0,0.0,R188,R189,R-999,R204,R172,149.24652220724263,149.24652220724263,222.41944619445798,,R188,50
-110,50,0.03217643780487805,26887055.0896,11047.39554,2195530.0,R189,R190,R188,R205,R173,143.38723501906847,143.38723501906847,222.49650832626847,222.41944619445798,R189,50
-110,52,0.03312304805194805,25574490.8803,35260.44888,24520.0,R190,R191,R189,R206,R174,137.35170172372824,137.35170172372824,222.57247839153493,222.49650832626847,R190,50
-110,54,0.045339906944444446,18627745.9415,0.0,31780.0,R191,R192,R190,R207,R175,131.1471893179299,131.1471893179299,222.64698405518604,222.57247839153493,R191,50
-110,56,0.05989452272727273,13048445.0138,0.0,0.0,R192,R193,R191,R208,R176,124.78118858724983,124.78118858724983,222.71965954517623,222.64698405518604,R192,50
-110,58,0.05238433125,14500673.4483,0.0,0.0,R193,R194,R192,R209,R177,118.26140575278208,118.26140575278208,222.79014748819745,222.71965954517623,R193,50
-110,60,0.05127551896551724,13364081.6692,0.0,0.0,R194,R195,R193,R210,R178,111.59575365062906,111.59575365062906,222.85810071473813,222.79014748819745,R194,50
-110,62,0.050408271428571426,12453148.9641,2243.609918,0.0,R195,R196,R194,R211,R179,104.79234244804817,104.79234244804817,222.92318402342943,222.85810071473813,R195,50
-110,64,0.037412939215686274,15862558.9008,0.0,0.0,R196,R197,R195,R212,R180,97.85946990297386,97.85946990297386,222.98507589467928,222.92318402342943,R196,50
-110,66,0.03403417708333333,16453418.9585,0.0,0.0,R197,R198,R196,R213,R181,90.80561117659744,90.80561117659744,223.04347014369785,222.98507589467928,R197,50
-110,68,0.03110143902439024,15309096.4566,0.0,0.0,R198,R199,R197,R214,R182,83.63940821168518,83.63940821168518,223.09807750313698,223.04347014369785,R198,50
-110,70,0.03343091282051282,13552005.3578,0.0,0.0,R199,R200,R198,R215,R183,76.36965869230866,76.36965869230866,223.14862712587222,223.09807750313698,R199,50
-110,72,0.033369805263157894,13397017.9,0.0,0.0,R200,R201,R199,R216,R184,69.00530460362802,69.00530460362802,223.1948679987519,223.14862712587222,R200,50
-110,74,0.031199785714285715,2629386.1894,0.0,0.0,R201,R202,R200,R217,R185,61.55542041326323,61.55542041326323,223.23657025855397,223.1948679987519,R201,50
-110,76,0.026633595238095237,9208560.5462,0.0,0.0,R202,R203,R201,R218,R186,54.02920089858536,54.02920089858536,223.27352640192612,223.23657025855397,R202,50
-110,78,0.02633886666666667,7936442.0159,0.0,0.0,R203,R-999,R202,R219,R187,46.43594864692515,46.43594864692515,,223.27352640192612,R203,50
-108,48,0.03512273333333333,990710.5451,0.0,0.0,R204,R205,R-999,R220,R188,149.24652220724263,149.24652220724263,222.41944619445798,,R204,50
-108,50,0.03275985555555556,28835417.1038,0.0,0.0,R205,R206,R204,R221,R189,143.38723501906847,143.38723501906847,222.49650832626847,222.41944619445798,R205,50
-108,52,0.03480985205479452,24369451.3731,0.0,0.0,R206,R207,R205,R222,R190,137.35170172372824,137.35170172372824,222.57247839153493,222.49650832626847,R206,50
-108,54,0.04676453857142857,17846381.2545,0.0,0.0,R207,R208,R206,R223,R191,131.1471893179299,131.1471893179299,222.64698405518604,222.57247839153493,R207,50
-108,56,0.05467856811594203,14385665.7257,3988.755217,0.0,R208,R209,R207,R224,R192,124.78118858724983,124.78118858724983,222.71965954517623,222.64698405518604,R208,50
-108,58,0.04859780327868852,14248346.7428,310.631899,0.0,R209,R210,R208,R225,R193,118.26140575278208,118.26140575278208,222.79014748819745,222.71965954517623,R209,50
