lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-137,62,0.05993412142857143,2885946.4145,0.0,0.0,R47,R48,R46,R58,R36,52.39772668635684,52.39772668635684,111.45364869914782,111.43737284500068,R47,50
-137,63,0.07851855384615385,1961274.2322,0.0,0.0,R48,R49,R47,R59,R37,50.672313414069706,50.672313414069706,111.46953532428122,111.45364869914782,R48,50
-137,64,0.07740984615384616,2069034.72339,0.0,0.0,R49,R50,R48,R60,R38,48.93124010863544,48.93124010863544,111.48501307932553,111.46953532428122,R49,50
-137,65,0.060841433333333333,2377380.2192,0.0,0.0,R50,R51,R49,R61,R39,47.175039232189974,47.175039232189974,111.500062815354,111.48501307932553,R50,50
-137,66,0.07263952727272728,1852689.3388,0.0,0.0,R51,R52,R50,R62,R40,45.404248468318045,45.404248468318045,111.51466590034875,111.500062815354,R51,50
-137,67,0.08805519166666666,1884143.41436,0.0,0.0,R52,R53,R51,R63,R41,43.61941055101836,43.61941055101836,111.52880424334909,111.51466590034875,R52,50
-137,68,0.04734209166666667,2969706.1968,0.0,0.0,R53,R54,R52,R64,R42,41.82107309044281,41.82107309044281,111.54246031795869,111.52880424334909,R53,50
-137,69,0.040091716666666666,1749617.7908,0.0,0.0,R54,R-999,R53,R65,R43,40.009788395485515,40.009788395485515,,111.54246031795869,R54,50
-136,59,0.0588204,196658.5686,0.0,0.0,R55,R56,R-999,R66,R44,57.47476350363418,57.47476350363418,111.40373432223176,,R55,50
-136,60,0.040927533333333335,4468631.2372,0.0,0.0,R56,R57,R55,R67,R45,55.799470393260385,55.799470393260385,111.42072786973738,111.40373432223176,R56,50
-136,61,0.0553518923076923,2879296.0753,0.0,0.0,R57,R58,R56,R68,R46,54.106952852548226,54.106952852548226,111.43737284500068,111.42072786973738,R57,50
-136,62,0.06863510714285714,2425852.5248,0.0,0.0,R58,R59,R57,R69,R47,52.39772668635684,52.39772668635684,111.45364869914782,111.43737284500068,R58,50
-136,63,0.0769705125,2220045.09466,270.1393178,0.0,R59,R60,R58,R70,R48,50.672313414069706,50.672313414069706,111.46953532428122,111.45364869914782,R59,50
