lon,lat,LCOE,max_elec
-132.2751339,66.96027523,0.0620734,186352.3245
-131.9969172,66.81129773,0.0693548,166787.6125
-131.7219928,66.66182522,0.0720525,160543.1007
-131.4503127,66.51186698,0.0717952,161118.4718
-131.1818294,66.36143215,0.0714764,161837.0277
-130.9164963,66.21052971,0.0693666,166759.3634
-130.6542674,66.05916851,0.0788398,146721.8591
-130.3950972,65.90735723,0.0900066,128518.6371
-130.138941,65.75510442,0.1035166,111745.6194
-129.8857547,65.6024185,0.1127318,102611.1168
-129.6354948,65.44930775,0.1275605,90682.70264
-129.3881185,65.2957803,0.0907902,127409.5182
-129.1435837,65.14184417,0.0512485,225714.5746
-128.9018486,64.98750724,0.0896653,129007.8358
-128.6628725,64.83277726,0.0684143,169080.5025
-128.4266149,64.67766187,0.0512912,225526.498
-128.1930361,64.52216858,0.0535784,215899.1384
-127.962097,64.36630479,0.0451013,256478.6786
-127.7337592,64.21007776,0.0543077,212999.9026
-127.5079846,64.05349467,0.0495442,233478.8562
-127.2847361,63.89656256,0.0412803,280219.2908
-127.0639767,63.73928837,0.0471278,245450.0708
-126.8456704,63.58167893,0.069717,165921.0888
-126.6297816,63.42374098,0.0636502,181735.8371
-126.4162752,63.26548114,0.06848,168918.2828
-126.2051166,63.10690593,0.0591616,195524.2671
-125.9962721,62.94802177,0.0509965,226829.7925
-125.7897082,62.788835,0.0805825,143548.8248
-125.585392,62.62935184,0.0545953,211877.5764
-125.3832911,62.46957844,0.0643997,179620.9176
-125.1833738,62.30952083,0.071667,161406.5371
-124.9856088,62.14918498,0.0562359,205696.6107
-124.7899651,61.98857674,0.0382054,302772.0415
-124.5964126,61.82770192,0.0507157,228085.7546
-124.4049215,61.6665662,0.0470364,245926.9189
-124.2154622,61.50517519,0.0416079,278012.6124
-124.0280061,61.34353444,0.0669607,172750.874
-123.8425247,61.18164939,0.0766887,150837.4544
-123.6589901,61.01952542,0.0994819,116277.6905
-123.4773748,60.85716783,0.1241025,93209.47839
-123.2976517,60.69458184,0.0912906,126711.0524
-123.1197943,60.53177261,0.0773352,149576.5105
-122.9437764,60.3687452,0.1033077,111971.6702
-122.7695722,60.20550463,0.0965239,119841.1097
-122.5971565,60.04205583,0.0827179,139843.2035
-122.4265044,59.87840367,0.0671986,172139.2963
-122.2575913,59.71455296,0.0681841,169651.3728
-122.0903931,59.55050842,0.0615883,187820.2746
-121.9248862,59.38627474,0.0679415,170257.1916
-121.7610472,59.22185652,0.094102,122925.4052
-121.5988531,59.05725831,0.0728092,158874.5094
-121.4382814,58.89248459,0.0752952,153629.118
-121.27931,58.72753979,0.0760126,152179.1577
-121.1219168,58.56242828,0.07627,151665.4351
-120.9660805,58.39715436,0.0818842,141266.9307
-120.81178,58.2317223,0.0745331,155199.9686
-120.6589943,58.06613629,0.078502,147353.2415
-120.5077031,57.90040047,0.071459,161876.4449
-120.3578861,57.73451894,0.0818873,141261.5709
-120.2095237,57.56849573,0.0625933,184804.4501
-120.0625963,57.40233483,0.0726198,159288.8988
-119.9170848,57.23604017,0.0674406,171521.8522
-119.7729702,57.06961565,0.0753663,153484.0193
-119.6302341,56.9030651,0.0626901,184519.3468
-119.4888581,56.73639232,0.0493828,234242.1403
-119.3488242,56.56960104,0.0709385,163064.2523
-119.2101149,56.40269496,0.0574841,201230.0574
-119.0727126,56.23567773,0.0488592,236752.2196
-118.9366003,56.06855297,0.0472888,244614.3402
-118.8017612,55.90132423,0.0455121,254163.5929
-118.6681785,55.73399503,0.0418945,276110.866
-118.5358361,55.56656886,0.0403532,286656.7685
-118.4047178,55.39904914,0.0402372,287483.5377
-118.2748079,55.23143928,0.0463613,249507.9912
-118.1460907,55.06374263,0.0627195,184432.5732
-118.018551,54.89596251,0.063921,180966.0021
-117.8921737,54.72810219,0.0591638,195516.9602
-117.766944,54.5601649,0.0664007,174207.9606
-117.6428472,54.39215386,0.0634586,182284.516
-117.5198691,54.22407223,0.0602361,192036.3526
-117.3979953,54.05592313,0.0780933,148124.4298
-117.2772121,53.88770965,0.0727701,158959.9445
-117.1575057,53.71943486,0.076367,151472.8139
-117.0388625,53.55110178,0.0701837,164817.9237
-116.9212694,53.38271339,0.0862838,134063.7965
-116.8047132,53.21427264,0.0825617,140107.7187
-116.689181,53.04578247,0.076802,150614.9274
-116.5746603,52.87724575,0.075507,153198.1623
-116.4611383,52.70866535,0.0698567,165589.4297
-116.348603,52.54004409,0.0718185,161066.1344
-116.2370421,52.37138477,0.0690085,167624.6197
-116.1264437,52.20269014,0.047512,243465.5867
-116.0167961,52.03396296,0.0395877,292199.7347
-115.9080878,51.86520591,0.0384516,300833.4344
-115.8003073,51.69642167,0.0382144,302700.4837
-115.6934434,51.52761289,0.0404589,285908.2212
-115.5874851,51.3587822,0.0467622,247369.2967
-115.4824215,51.18993217,0.0690036,167636.5751
-115.3782419,51.02106537,0.0506097,228563.3921
-115.2749356,50.85218434,0.0377676,306281.9116
-115.1724924,50.68329158,0.0424103,272752.4293
-115.070902,50.51438959,0.0408135,283424.2387
-114.9701542,50.3454808,0.0462638,250033.8539
-114.8702392,50.17656767,0.0593172,195011.3906
-114.7711471,50.00765258,0.050155,230635.4706
-114.6728684,49.83873793,0.0365355,316610.3203
-114.5753934,49.66982607,0.0346515,333824.3857
-114.4787128,49.50091932,0.0307711,375921.2455
-114.3828174,49.33202001,0.0329754,350792.89
-114.2876981,49.16313041,0.0402595,287324.1709
-114.1933459,48.99425279,0.0389573,296928.5285
-136.1502826,69.10699663,0.0331099,349367.4777
-135.821305,68.96531412,0.0376585,307169.0003
-135.4963909,68.8229936,0.0392237,294911.6129
-135.1754823,68.68004685,0.0433171,267042.6502
-134.8585215,68.53648542,0.0452619,255568.9276
-134.5454515,68.39232069,0.0486607,237717.9077
-134.2362161,68.24756383,0.0498599,232000.4875
-133.9307596,68.10222583,0.0571969,202240.3743
-133.6290269,67.95631749,0.0635114,182133.0094
-133.3309638,67.80984943,0.0553486,208994.179
-133.0365165,67.66283208,0.0539182,214538.4706
-132.7456321,67.51527571,0.0578486,199961.9405
-132.4582581,67.36719042,0.0863732,133924.9344
-132.174343,67.2185861,0.1132355,102154.6006
-131.8938358,67.06947253,0.0733001,157810.4995
-131.6166862,66.91985929,0.0806524,143424.4204
-131.3428447,66.7697558,0.0774969,149264.3437
-131.0722623,66.61917134,0.0790381,146353.8938
-130.8048908,66.46811502,0.0751165,153994.5746
-130.5406826,66.3165958,0.0697204,165913.0623
-130.279591,66.16462251,0.0772753,149692.4745
-130.0215698,66.01220382,0.0841309,137494.5023
-129.7665734,65.85934824,0.0866792,133452.2208
-129.514557,65.70606417,0.118258,97816.05117
-129.2654765,65.55235985,0.143621,80542.07054
-129.0192883,65.39824341,0.1331235,86893.26831
-128.7759497,65.24372283,0.0710468,162815.6901
-128.5354184,65.08880595,0.0525356,220184.6757
-128.2976529,64.93350051,0.0647397,178677.3986
-128.0626123,64.77781411,0.0552474,209376.8345
-127.8302564,64.62175423,0.0574549,201332.4638
-127.6005454,64.46532823,0.055312,209132.4037
-127.3734404,64.30854336,0.0500149,231281.7392
-127.1489029,64.15140675,0.0668599,173011.4351
-126.9268953,63.99392541,0.0523964,220769.6561
-126.7073802,63.83610626,0.0641587,180295.4247
-126.4903211,63.6779561,0.0815124,141911.348
-126.275682,63.51948161,0.0745791,155104.2176
-126.0634274,63.36068939,0.0728196,158851.9
-125.8535225,63.20158593,0.0486781,237632.9985
-125.6459329,63.04217762,0.0787676,146856.4222
-125.4406249,62.88247075,0.0915587,126339.978
-125.2375653,62.72247152,0.0862934,134048.7766
-125.0367215,62.56218604,0.0580196,199372.7715
-124.8380613,62.40162031,0.0636982,181599.0885
-124.6415531,62.24078026,0.0790509,146330.0815
-124.4471658,62.07967172,0.0683911,169137.8249
-124.2548689,61.91830044,0.0925857,124938.6593
-124.0646322,61.75667208,0.1026904,112644.743
-123.8764262,61.59479222,0.0697673,165801.481
-123.6902218,61.43266637,0.1026249,112716.6535
-123.5059903,61.27029994,0.0712987,162240.4323
-123.3237036,61.10769827,0.0798725,144824.9121
-123.1433341,60.94486662,0.0910581,127034.652
-122.9648544,60.7818102,0.0825175,140182.6911
-122.7882379,60.6185341,0.0894924,129257.1386
-122.6134582,60.45504339,0.100355,115266.0922
-122.4404893,60.29134302,0.1018525,113571.4406
-122.2693058,60.12743791,0.0775791,149106.2978
-122.0998826,59.96333289,0.0951099,121622.785
-121.9321951,59.79903272,0.0825,140212.3967
-121.766219,59.63454212,0.0681332,169778.2269
-121.6019306,59.46986572,0.0664045,174197.9561
-121.4393062,59.30500809,0.0648422,178395.0222
-121.278323,59.13997376,0.0583393,198280.3187
-121.1189582,58.97476718,0.06002,192727.7336
-120.9611894,58.80939274,0.0800732,144461.9398
-120.8049949,58.64385478,0.0915693,126325.4585
-120.6503528,58.47815757,0.0808173,143131.8027
-120.4972421,58.31230535,0.0750061,154221.1476
-120.3456418,58.14630227,0.0729611,158543.8711
-120.1955314,57.98015246,0.0691396,167306.8706
-120.0468907,57.81385997,0.0700072,165233.3492
-119.8996998,57.64742881,0.0652788,177201.8013
-119.7539392,57.48086294,0.0747534,154742.5288
-119.6095896,57.31416626,0.0724156,159738.0968
-119.466632,57.14734264,0.0621381,186158.3674
-119.325048,56.98039588,0.0572489,202056.6985
-119.1848191,56.81332974,0.0600872,192512.2587
-119.0459273,56.64614795,0.0593227,194993.1036
-118.9083549,56.47885416,0.0601818,192209.6982
-118.7720845,56.31145201,0.0494074,234125.5844
-118.6370989,56.14394507,0.0467825,247261.8989
-118.5033813,55.97633688,0.0490669,235750.1975
-118.3709149,55.80863093,0.0441332,262105.0555
-118.2396835,55.64083068,0.0421787,274250.4787
-118.1096709,55.47293953,0.0484278,238861.3637
-117.9808614,55.30496085,0.0437816,264209.4868
-117.8532393,55.13689797,0.0474144,243966.396
-117.7267894,54.96875419,0.0530113,218208.8456
-117.6014965,54.80053275,0.0597794,193503.6701
-117.4773458,54.63223687,0.0575646,200948.4801
-117.3543226,54.46386973,0.0631914,183055.369
-117.2324127,54.29543446,0.059101,195724.5637
-117.1116018,54.12693417,0.0555837,208110.0579
-116.9918759,53.95837192,0.0827478,139792.5955
-116.8732215,53.78975076,0.0540702,213935.3492
-116.7556249,53.62107367,0.0799441,144695.1866
-116.6390729,53.45234363,0.0943903,122550.0389
-116.5235524,53.28356357,0.1018309,113595.5125
-116.4090505,53.11473638,0.0866934,133430.3593
-116.2955546,52.94586493,0.0766496,150914.4024
-116.1830521,52.77695205,0.1094634,105674.8733
-116.0715308,52.60800056,0.0726456,159232.2615
-115.9609786,52.43901322,0.0745834,155095.2768
-115.8513835,52.26999278,0.0714112,161984.751
-115.7427337,52.10094195,0.0660299,175186.2664
-115.6350179,51.93186341,0.0532252,217331.8655
-115.5282245,51.76275982,0.045098,256497.4513
-115.4223424,51.5936338,0.0472033,245057.4287
-115.3173605,51.42448795,0.0374485,308891.1815
-115.213268,51.25532485,0.0354934,325906.3239
-115.1100542,51.08614702,0.0385597,299989.9348
-115.0077084,50.91695701,0.037948,304825.2281
-114.9062205,50.74775728,0.0325399,355487.2112
-114.80558,50.5785503,0.0330915,349561.6959
-114.7057769,50.40933852,0.0389074,297308.8132
-114.6068014,50.24012435,0.0351283,329293.8783
-114.5086436,50.07091016,0.0367947,314380.2072
-114.4112939,49.90169833,0.0436526,264990.4997
-114.3147429,49.7324912,0.0352785,327891.4649
-114.2189811,49.56329107,0.0352463,328190.856
-114.1239993,49.39410024,0.0315753,366346.9929
-114.0297886,49.22492098,0.0294493,392794.4721
-113.9363399,49.05575552,0.0295155,391912.748
-113.8436444,48.8866061,0.0576467,200662.5366
-135.7521726,69.22469601,0.0311511,371335.8712
-135.4239844,69.08230891,0.0375062,308416.0832
-135.0998916,68.93928874,0.0414632,278983.186
-134.7798345,68.79564728,0.0429792,269142.1441
-134.4637541,68.65139611,0.0473138,244485.2541
-134.1515922,68.5065466,0.0522963,221191.975
-133.8432909,68.36110992,0.0542399,213265.9153
-133.5387934,68.21509707,0.0520661,222169.9015
-133.2380435,68.06851884,0.0522702,221302.5166
-132.9409855,67.92138585,0.0523089,221138.8627
-132.6475646,67.77370852,0.0599897,192825.2363
-132.3577266,67.62549712,0.0643488,179762.8813
-132.0714183,67.4767617,0.0769092,150404.99
-131.7885868,67.32751219,0.1052949,109858.4087
-131.5091802,67.17775832,0.0762756,151654.4122
-131.2331473,67.02750965,0.0651197,177634.7431
-130.9604375,66.8767756,0.0798141,144930.8113
-130.6910011,66.72556542,0.0604538,191345.0326
-130.4247889,66.5738882,0.0747644,154719.8172
-130.1617526,66.42175288,0.0689881,167674.1894
-129.9018445,66.26916826,0.0667519,173291.4372
-129.6450177,66.11614298,0.0662961,174482.9037
-129.3912259,65.96268553,0.0785233,147313.2604
-129.1404236,65.80880429,0.0772818,149679.8119
-128.8925659,65.65450747,0.0883393,130944.3113
-128.6476087,65.49980315,0.0959467,120562.0688
-128.4055085,65.3446993,0.0727813,158935.4055
-128.1662225,65.18920373,0.0619744,186649.9912
-127.9297086,65.03332414,0.061938,186759.748
-127.6959253,64.8770681,0.0540461,214030.7886
-127.4648317,64.72044306,0.073948,156427.8542
-127.2363879,64.56345634,0.0594743,194496.3059
-127.0105541,64.40611517,0.0419508,275740.1065
-126.7872916,64.24842663,0.0528295,218959.5055
-126.566562,64.09039771,0.0655782,176392.9913
-126.3483278,63.93203529,0.0825435,140138.6473
-126.132552,63.77334612,0.0958034,120742.3259
-125.919198,63.61433688,0.1023538,113015.1969
-125.7082301,63.4550141,0.0870309,132912.9087
-125.499613,63.29538426,0.0764413,151325.7133
-125.2933121,63.1354537,0.091241,126779.9192
-125.0892933,62.97522868,0.1388708,83297.06595
-124.8875231,62.81471536,0.1148502,100718.4366
-124.6879684,62.65391982,0.0816935,141596.7056
-124.4905969,62.49284801,0.0749955,154242.9549
-124.2953766,62.33150585,0.0808434,143085.5959
-124.1022762,62.16989911,0.0935377,123667.0713
-123.9112649,62.00803352,0.0787447,146899.1006
-123.7223123,61.84591469,0.1291165,89589.85838
-123.5353886,61.68354818,0.1106015,104587.507
-123.3504645,61.52093946,0.0536104,215770.2873
-123.1675111,61.35809389,0.0688525,168004.5739
-122.9865001,61.19501679,0.0920814,125622.9132
-122.8074036,61.0317134,0.1074387,107666.2845
-122.6301942,60.86818885,0.0745328,155200.4462
-122.4548449,60.70444824,0.0828164,139676.8177
-122.2813292,60.54049658,0.0848367,136350.5868
-122.109621,60.3763388,0.09063,127634.609
-121.9396947,60.21197977,0.0898081,128802.7325
-121.7715252,60.0474243,0.0855103,135276.3812
-121.6050875,59.88267711,0.0987598,117127.9483
-121.4403574,59.71774289,0.0928604,124569.0285
-121.2773108,59.55262623,0.0867969,133271.1687
-121.1159243,59.38733168,0.0679491,170238.1681
-120.9561746,59.22186372,0.0591644,195514.8397
-120.7980389,59.05622678,0.0571012,202579.5374
-120.6414949,58.89042521,0.0713688,162080.9969
-120.4865204,58.72446332,0.1001685,115480.7628
-120.3330938,58.55834536,0.0736955,156963.8436
-120.1811938,58.39207552,0.0730664,158315.3816
-120.0307995,58.22565793,0.0659375,175431.7092
-119.8818902,58.05909668,0.0618229,187107.555
-119.7344456,57.8923958,0.0627919,184220.1629
-119.5884457,57.72555927,0.0514817,224691.9766
-119.4438711,57.55859101,0.0649839,178005.9593
-119.3007023,57.3914949,0.0713711,162075.8117
-119.1589204,57.22427477,0.0546966,211485.1786
-119.0185068,57.0569344,0.0773948,149461.3045
-118.879443,56.88947752,0.0601638,192267.3743
-118.741711,56.72190782,0.0576427,200676.5197
-118.6052931,56.55422894,0.0585311,197630.5249
-118.4701717,56.38644448,0.0499135,231751.5772
-118.3363297,56.21855798,0.0418496,276407.1365
-118.2037501,56.05057296,0.0392769,294512.2574
-118.0724164,55.88249288,0.0477349,242328.6889
-117.942312,55.71432117,0.0396175,291980.4882
-117.813421,55.54606121,0.0489839,236149.7454
-117.6857275,55.37771634,0.048467,238668.2681
-117.5592159,55.20928986,0.047715,242429.7757
-117.4338708,55.04078505,0.0405847,285021.9407
-117.3096771,54.87220513,0.0454118,254725.2854
-117.18662,54.70355328,0.0588105,196691.5343
-117.0646849,54.53483266,0.0637425,181472.8308
-116.9438573,54.36604638,0.0588704,196491.247
-116.8241231,54.19719752,0.0557257,207579.9192
-116.7054684,54.02828912,0.0557764,207390.921
-116.5878794,53.85932421,0.0518121,223259.1552
-116.4713427,53.69030574,0.0786827,147014.9541
-116.3558449,53.52123667,0.0868077,133254.6258
-116.241373,53.35211989,0.0810486,142723.3265
-116.1279141,53.18295829,0.0744505,155372.1381
-116.0154556,53.01375472,0.0744775,155315.6895
-115.9039848,52.84451198,0.1051878,109970.2851
-115.7934897,52.67523285,0.0783404,147657.1829
-115.683958,52.50592009,0.0841063,137534.6593
-115.5753778,52.33657642,0.0797006,145137.2359
-115.4677375,52.16720454,0.0660896,175027.9605
-115.3610255,51.99780709,0.0701098,164991.5258
-115.2552305,51.82838672,0.066423,174149.5372
-115.1503412,51.65894603,0.0657843,175840.1259
-115.0463466,51.48948761,0.0694214,166627.69
-114.9432359,51.32001399,0.0687153,168340.0152
-114.8409984,51.15052771,0.0476278,242873.5884
-114.7396235,50.98103126,0.0505696,228744.5985
-114.639101,50.8115271,0.0541127,213767.1587
-114.5394206,50.6420177,0.0558584,207086.4705
-114.4405722,50.47250545,0.0497323,232595.824
-114.3425459,50.30299277,0.0454866,254305.9861
-114.245332,50.13348201,0.0468321,247000.0511
-114.1489209,49.96397553,0.0446576,259027.1511
-114.0533031,49.79447563,0.044997,257073.1623
-113.9584693,49.62498463,0.0345553,334753.8786
-113.8644103,49.45550478,0.0353069,327628.2146
-113.7711171,49.28603835,0.0427613,270513.917
-113.6785807,49.11658756,0.0328837,351770.8482
-113.5867923,48.94715461,0.0314721,367548.0268
-135.681434,69.48392972,0.0292444,395545.8428
-135.3499071,69.34147685,0.0311938,370827.1345
-135.0225686,69.198384,0.0347197,333168.5319
-134.6993566,69.05466315,0.0377063,306779.463
-134.3802101,68.91032611,0.0378553,305572.3738
-134.0650685,68.76538443,0.0375548,308016.8105
-133.7538722,68.61984951,0.043937,263275.43
-133.4465621,68.47373251,0.0515453,224414.7932
-133.1430799,68.32704443,0.0685998,168623.465
-132.8433682,68.17979604,0.0413678,279626.2327
-132.5473701,68.03199796,0.0506539,228364.0075
-132.2550298,67.88366061,0.0716568,161429.6003
-131.9662918,67.73479422,0.076286,151633.7022
-131.6811017,67.58540885,0.0681264,169795.0237
-131.3994058,67.4355144,0.1004258,115184.8418
-131.1211511,67.28512058,0.0774593,149336.899
-130.8462854,67.13423695,0.0637264,181518.533
-130.5747572,66.98287288,0.1122236,103075.7145
-130.3065158,66.83103762,0.0896175,129076.6667
-130.0415113,66.67874022,0.0762284,151748.3263
-129.7796944,66.5259896,0.0811441,142555.4328
-129.5210168,66.37279453,0.0789419,146532.2246
-129.2654306,66.21916362,0.0770969,150038.8992
-129.012889,66.06510534,0.0756797,152848.4853
-128.7633456,65.91062803,0.0653855,176912.6134
-128.516755,65.75573988,0.0656099,176307.5521
-128.2730722,65.60044893,0.0628585,184025.0095
-128.0322532,65.44476312,0.0601326,192366.9696
-127.7942546,65.28869023,0.0608148,190209.1398
-127.5590338,65.13223792,0.0612682,188801.5547
-127.3265485,64.97541373,0.0594494,194577.7877
-127.0967576,64.81822507,0.0650669,177779.0738
-126.8696203,64.66067924,0.0861665,134246.2844
-126.6450967,64.50278342,0.0690867,167434.9252
-126.4231473,64.34454466,0.0730021,158454.8291
-126.2037335,64.18596991,0.0918947,125878.0913
-125.9868172,64.02706602,0.1011785,114327.9268
-125.772361,63.8678397,0.1155448,100112.9362
-125.560328,63.70829758,0.0878828,131624.5178
-125.350682,63.54844619,0.0919758,125767.047
-125.1433875,63.38829193,0.0821907,140740.1553
-124.9384094,63.22784113,0.0821507,140808.583
-124.7357133,63.06710001,0.0725421,159459.6323
-124.5352653,62.90607468,0.0923867,125207.8055
-124.3370322,62.74477119,0.0939713,123096.3746
-124.1409813,62.58319547,0.0958582,120673.3091
-123.9470803,62.42135336,0.0820929,140907.7878
-123.7552977,62.25925064,0.0809778,142848.2138
-123.5656023,62.09689297,0.1017764,113656.3463
-123.3779636,61.93428595,0.0886257,130521.1045
-123.1923516,61.77143509,0.0663448,174354.7085
-123.0087366,61.6083458,0.0746073,155045.5841
-122.8270896,61.44502345,0.0783849,147573.4394
-122.6473822,61.28147329,0.0950296,121725.5384
-122.4695861,61.11770053,0.1124577,102861.1565
-122.2936738,60.95371028,0.0675733,171184.8547
-122.1196183,60.78950758,0.0601481,192317.4995
-121.9473927,60.62509742,0.0691778,167214.4267
-121.7769709,60.46048468,0.0704492,164196.7345
-121.6083271,60.29567422,0.0926434,124860.7871
-121.4414359,60.1306708,0.0759979,152208.623
-121.2762724,59.96547911,0.0831435,139127.3664
-121.1128122,59.80010379,0.0939032,123185.623
-120.9510312,59.63454941,0.0897976,128817.7615
-120.7909056,59.46882049,0.0733719,157656.0258
-120.6324122,59.30292148,0.053457,216389.2628
-120.4755281,59.13685675,0.0636412,181761.6571
-120.3202307,58.97063064,0.0865485,133653.7607
-120.1664981,58.80424743,0.089398,129393.6335
-120.0143083,58.63771132,0.0791439,146158.1641
-119.86364,58.47102647,0.0749796,154275.5996
-119.7144722,58.304197,0.0704967,164086.1659
-119.5667842,58.13722695,0.0636157,181834.4997
-119.4205557,57.97012032,0.0593047,195052.569
-119.2757665,57.80288106,0.0566744,204104.8871
-119.1323971,57.63551306,0.0651584,177529.3797
-118.9904282,57.46802018,0.0677597,170714.0973
-118.8498406,57.3004062,0.0484804,238601.8762
-118.7106157,57.13267489,0.0707008,163612.4572
-118.5727351,56.96482994,0.0859805,134536.6714
-118.4361807,56.79687501,0.0670846,172431.9232
-118.3009347,56.62881371,0.060429,191423.4653
-118.1669795,56.46064961,0.054914,210647.865
-118.034298,56.29238624,0.0436034,265289.2706
-117.9028732,56.12402707,0.0369669,312915.929
-117.7726884,55.95557554,0.0459942,251499.8812
-117.6437273,55.78703505,0.044361,260758.735
-117.5159737,55.61840896,0.049356,234369.0254
-117.3894118,55.44970059,0.0402137,287651.0509
-117.2640259,55.2809132,0.038712,298809.359
-117.1398008,55.11205004,0.0470428,245893.6251
-117.0167212,54.94311431,0.0516557,223935.3378
-116.8947724,54.77410917,0.0685996,168623.8434
-116.7739396,54.60503775,0.0734121,157569.784
-116.6542086,54.43590314,0.0581074,199071.5961
-116.5355651,54.26670839,0.0567949,203671.8373
-116.4179952,54.09745652,0.0517645,223464.4063
-116.3014852,53.92815052,0.0534099,216580.3272
-116.1860216,53.75879334,0.0729744,158514.9087
-116.0715911,53.5893879,0.066544,173832.8617
-115.9581807,53.41993708,0.0677484,170742.3726
-115.8457774,53.25044373,0.0751792,153866.1162
-115.7343687,53.08091068,0.0832938,138876.1883
-115.623942,52.91134072,0.0807062,143328.8444
-115.5144851,52.74173661,0.0803263,144006.7442
-115.4059858,52.57210107,0.0864481,133808.9155
-115.2984324,52.40243682,0.0803098,144036.3334
-115.191813,52.2327465,0.0729087,158657.81
-115.0861163,52.06303278,0.0778683,148552.4665
-114.9813307,51.89329826,0.0711497,162580.1131
-114.8774453,51.72354552,0.0695972,166206.7309
-114.7744488,51.55377712,0.0660569,175114.5007
-114.6723306,51.3839956,0.0572365,202100.4705
-114.57108,51.21420346,0.0486646,237698.9402
-114.4706864,51.04440317,0.0585494,197568.8251
-114.3711395,50.87459718,0.0689024,167882.8235
-114.2724291,50.70478793,0.063507,182145.6152
-114.1745453,50.5349778,0.0552903,209214.224
-114.077478,50.36516918,0.0544054,212617.377
-113.9812177,50.19536441,0.0506879,228210.986
-113.8857546,50.02556583,0.0413677,279627.1183
-113.7910794,49.85577573,0.0365691,316319.9494
-113.6971828,49.68599639,0.0317105,364785.1162
-113.6040556,49.51623007,0.0326461,354330.324
-113.5116888,49.346479,0.0391438,295513.1705
-113.4200734,49.17674539,0.0328141,352516.6144
-113.3292008,49.00703143,0.0349403,331065.4699
-135.2741007,69.60048997,0.0300996,384307.482
-134.9434532,69.45732512,0.0313673,368776.493
-134.6170263,69.31352549,0.0339368,340854.4776
-134.2947564,69.16910309,0.0368542,313872.3835
-133.9765809,69.02406971,0.0362748,318885.4837
-133.6624378,68.87843692,0.0439876,262972.3278
-133.3522661,68.73221609,0.0479083,241451.4098
-133.0460054,68.58541841,0.0533952,216639.7539
-132.7435961,68.43805484,0.0526742,219605.1736
-132.4449794,68.29013617,0.0371877,311057.3684
-132.1500973,68.14167299,0.0428253,270109.4164
-131.8588927,67.9926757,0.0781506,148015.8006
-131.5713091,67.84315452,0.0747021,154848.8593
-131.2872911,67.69311951,0.0674015,171621.1963
-131.0067837,67.54258052,0.0820097,141050.8036
-130.7297331,67.39154725,0.0895474,129177.7326
-130.456086,67.24002924,0.1033129,111965.9589
-130.1857901,67.08803584,0.1089308,106191.533
-129.9187937,66.93557625,0.0786181,147135.6641
-129.6550461,66.78265952,0.07622,151765.0808
-129.3944972,66.62929454,0.0887661,130314.6649
-129.1370977,66.47549003,0.0861033,134344.7892
-128.8827992,66.32125458,0.0841352,137487.45
-128.631554,66.16659664,0.0830256,139324.9033
-128.3833151,66.0115245,0.0678592,170463.6888
-128.1380362,65.85604631,0.0633857,182494.2633
-127.895672,65.70017011,0.0719026,160877.6868
-127.6561777,65.54390377,0.0572706,201980.0298
-127.4195092,65.38725505,0.0513807,225133.7821
-127.1856234,65.23023157,0.048745,237306.9167
-126.9544776,65.07284084,0.0524257,220646.2777
-126.7260299,64.91509024,0.0543024,213020.4341
-126.5002393,64.75698702,0.0688344,168048.7516
-126.2770651,64.59853832,0.0763544,151497.8628
-126.0564676,64.43975116,0.0614641,188199.6396
-125.8384076,64.28063245,0.0951052,121628.8242
-125.6228466,64.121189,0.1184951,97620.31696
-125.4097469,63.96142749,0.0917971,126011.9189
-125.1990711,63.8013545,0.0989712,116877.7003
-124.9907827,63.64097653,0.0797919,144971.1628
-124.7848457,63.48029994,0.053087,217897.4998
-124.5812248,63.31933102,0.0659135,175495.692
-124.3798852,63.15807594,0.0639304,180939.3829
-124.1807928,62.9965408,0.0968078,119489.6989
-123.983914,62.83473158,0.0851519,135845.8319
-123.7892158,62.67265418,0.072377,159823.208
-123.5966658,62.51031442,0.0867957,133273.0731
-123.406232,62.34771803,0.0994951,116262.3534
-123.2178831,62.18487063,0.0922181,125436.6421
-123.0315884,62.02177777,0.0880209,131418.0392
-122.8473175,61.85844494,0.0683971,169123.124
-122.6650407,61.69487751,0.083673,138246.8451
-122.4847288,61.5310808,0.0845469,136817.9354
-122.3063529,61.36706005,0.10028,115352.3482
-122.1298849,61.2028204,0.1041628,111052.4205
-121.9552969,61.03836693,0.078702,146978.8149
-121.7825618,60.87370467,0.067574,171183.0314
-121.6116525,60.70883854,0.0645782,179124.4179
-121.4425428,60.54377341,0.0582945,198432.6595
-121.2752068,60.37851408,0.0614171,188343.6808
-121.109619,60.21306529,0.0660087,175242.48
-120.9457542,60.04743169,0.0675267,171303.0035
-120.783588,59.88161789,0.0683981,169120.6752
-120.6230961,59.71562842,0.0834517,138613.5202
-120.4642548,59.54946776,0.0791085,146223.595
-120.3070405,59.38314033,0.0862326,134143.3685
-120.1514305,59.21665048,0.1086431,106472.7437
-119.997402,59.0500025,0.1020197,113385.294
-119.8449329,58.88320063,0.0890883,129843.399
-119.6940013,58.71624906,0.0884951,130713.8259
-119.5445858,58.5491519,0.0692644,167005.3572
-119.3966653,58.38191324,0.0867568,133332.8681
-119.2502189,58.2145371,0.0618208,187113.9699
-119.1052264,58.04702743,0.0613033,188693.5033
-118.9616676,57.87938815,0.0672405,172032.2733
-118.8195228,57.71162314,0.0725601,159419.9183
